Order_ID,Product,Category,Salesperson,Region,Units_Sold,Unit_Price,Total_Sales,Order_Date,Customer_ID
4397,Printer,Electronics,Lisa Bennett,West,9,1405.59,12650.31,2024-05-04,c914f37d-c40c-421a-8733-c664c9026868
4398,Laptop,Electronics,John Ball,South,6,1036.03,6216.18,2025-01-21,1cb832a5-cc2f-4b31-a6f3-178e9c38e626
4399,Keyboard,Accessories,Jack Perry,West,9,1748.78,15739.02,2023-07-05,6903fdc4-9e54-436e-ab2d-4f4347095b41
4400,Mouse,Accessories,Samantha Smith,South,11,1098.39,12082.29,2023-11-05,fde9281b-3993-448f-a932-1f90c68c66ad
4401,Camera,Electronics,Amanda Mueller,West,4,934.35,3737.4,2024-11-06,c731690e-e2e7-47ea-b450-4316fe2cd296
4402,Monitor,Electronics,Tracy Hodge,West,18,1921.72,34590.96,2024-08-26,9ed6d141-c1c4-4c1f-82bb-f94edfb11b99
4403,Smartphone,Electronics,Angela Gutierrez,West,9,1562.54,14062.86,2024-03-22,191064e8-f800-4248-a1a8-080f8114ef80
4404,Laptop,Electronics,Megan Hopkins,East,7,1201.76,8412.32,2024-02-24,6640fece-3d41-4e88-acba-df580e5978dc
4405,Tablet,Electronics,Kevin Farley,West,7,1119.33,7835.31,2025-02-10,48419a72-351f-400c-9cd8-36c26b66f5df
4406,Camera,Electronics,Stephanie Munoz,East,17,483.77,8224.09,2024-08-17,b881a588-30e3-4076-8a40-ff8e9cd87010
4407,Monitor,Electronics,Mary Coleman,West,10,1533.91,15339.1,2024-07-17,fcbe6d10-df99-4b54-b77d-164ca0f8fd46
4408,Camera,Electronics,John Montoya,East,4,503.47,2013.88,2023-05-26,1c5ca66a-1dce-4e20-957b-0451b4ca6957
4409,Laptop,Electronics,Lucas Li,North,20,1830.63,36612.6,2023-10-12,b8c6140c-8730-4064-a374-cec4bd454d3a
4410,Mouse,Accessories,Megan Hopkins,West,1,413.26,413.26,2024-04-25,b6b3bfa6-ab12-4502-9957-d9c01edd74cb
4411,Headphones,Accessories,Jason Barrera,South,12,565.79,6789.48,2023-08-25,a32c1055-b4a4-4f0d-a944-00e234ae37e6
4412,Headphones,Accessories,Lance Chavez,East,3,1327.66,3982.98,2024-08-09,c32dc7ed-fbf3-45a1-a307-f555b9eac463
4413,Headphones,Accessories,Pamela Miranda,North,20,117.96,2359.2,2023-08-06,67d28806-fc3e-41be-9ccc-bb8a9f50990e
4414,Mouse,Accessories,Anna Robertson,West,5,64.28,321.4,2025-02-07,4a439738-6898-45e1-bf88-7889d0342653
4415,Keyboard,Accessories,Kevin Farley,North,2,1429.19,2858.38,2023-06-17,a11a8b69-30e7-495a-8a4f-ae0906d6fdc4
4416,Camera,Electronics,James Noble,East,4,1151.8,4607.2,2024-12-16,421e6e64-519d-4665-9dd9-af6f37e7ba8e
4417,Headphones,Accessories,Benjamin Heath,East,8,1688.37,13506.96,2023-11-05,0ecdcff6-051f-45bc-a2ac-efa3115ad7c6
4418,Smartphone,Electronics,Nathaniel Crosby,West,20,653.65,13073.0,2024-11-29,8cb03f00-edd1-4717-a647-d663c3f73c44
4419,Headphones,Accessories,Michael Morales,East,18,1906.63,34319.34,2023-07-21,117f01aa-f9c8-441a-a6ba-4d3fcd996dec
4420,Laptop,Electronics,John Lamb,West,5,1501.6,7508.0,2024-02-14,e2dcd10a-0508-413e-a571-703bf1a1a1f9
4421,Keyboard,Accessories,John Ball,West,7,407.5,2852.5,2024-03-24,430f8448-756f-4361-b552-a5f2159078b4
4422,Mouse,Accessories,Ryan Hill,West,10,1597.23,15972.3,2024-12-18,0c8fbe4f-729d-4c39-9e88-de8bb8bacc83
4423,Headphones,Accessories,Margaret Wilson,North,9,1673.14,15058.26,2025-01-29,56864b9e-0e9a-4060-8dc3-22a0f4b309b3
4424,Monitor,Electronics,Mrs. Heather Kim DVM,West,4,260.37,1041.48,2025-02-25,cd24de54-db0b-40e8-b434-40fb2296e19c
4425,Laptop,Electronics,Lance Chavez,South,10,796.02,7960.2,2024-05-25,0c9f9517-29a6-48ae-8373-d07642c4df37
4426,Printer,Electronics,Angela Gutierrez,West,7,148.01,1036.07,2023-06-30,b1400b21-e4e0-4a91-b33c-d2540fbadd0a
4427,Laptop,Electronics,Michael Morales,West,15,1404.19,21062.85,2023-05-18,5b23a738-5e01-4692-ae39-f09f07b9ffd6
4428,Headphones,Accessories,Nathaniel Crosby,South,2,112.01,224.02,2023-10-07,e0c1359c-ae06-4ed8-aa8d-47213bab4963
4429,Mouse,Accessories,Amber Nixon,South,13,1791.86,23294.18,2023-10-09,d8d27f31-60a5-474a-8784-f1031bb06858
4430,Printer,Electronics,Seth Howell,South,3,1163.92,3491.76,2023-11-13,989e7ae9-8202-46b7-a0e2-5b3b3786d7a1
4431,Monitor,Electronics,Tammy Klein,North,1,710.98,710.98,2024-10-20,b91629a4-e367-4e1a-b254-dcdfccf22268
4432,Camera,Electronics,Lucas Li,East,1,166.87,166.87,2024-02-20,69b57630-94a8-4d04-b943-39fc4d2d815a
4433,Camera,Electronics,Marc Downs,South,11,1912.86,21041.46,2023-12-19,51dba12d-fe96-41e7-a3e6-79093e89ac64
4434,Laptop,Electronics,Tracy Hodge,West,7,1249.91,8749.37,2025-04-07,c5346fb7-25ef-4eb9-99ff-2983e859a0ca
4435,Smartphone,Electronics,Megan Hopkins,North,15,384.75,5771.25,2024-11-11,90d87e2c-afea-41f7-bbc0-efc89b07add7
4436,Smartphone,Electronics,Angela Gutierrez,South,18,1635.34,29436.12,2024-05-10,a3c19d90-d0aa-4787-a560-eea5b430d44c
4437,Laptop,Electronics,Ashley Thomas,West,3,1327.42,3982.26,2023-12-02,324ec2b6-bc01-40e2-bc00-29cdc8e17eaa
4438,Camera,Electronics,Michael Morales,South,4,98.66,394.64,2025-03-19,76d5918e-e744-4dfb-9875-28e953fdd15a
4439,Keyboard,Accessories,Cindy Jordan,East,14,1595.08,22331.12,2023-12-30,3fa94e07-6356-44e1-a59f-620559cf324e
4440,Camera,Electronics,Samantha Smith,South,18,1625.1,29251.8,2023-08-14,a791ae7f-2088-4e72-8fd8-3da746627b77
4441,Smartphone,Electronics,Jeffrey Davis,North,15,550.83,8262.45,2024-09-09,4620767e-5669-4e13-b739-67f721babb3f
4442,Monitor,Electronics,Tammy Klein,North,5,1658.85,8294.25,2024-02-18,63c04795-ff75-41f4-812a-84afe693729e
4443,Keyboard,Accessories,Margaret Wilson,South,6,753.06,4518.36,2023-12-13,7c808d95-6ec2-47c3-9569-f68993dc5bbd
4444,Smartphone,Electronics,Stephanie Munoz,West,1,330.94,330.94,2023-09-26,cb8280e0-dbd2-4c3f-b68b-b5553ac4916a
4445,Headphones,Accessories,Mary Coleman,East,3,326.74,980.22,2024-09-06,d563e68c-06d2-47cf-8f4c-ae57ff517455
4446,Laptop,Electronics,John Lamb,East,10,1496.72,14967.2,2025-01-05,e0b60a10-2843-40f8-ac96-99ef33348912
4447,Camera,Electronics,Jeffrey Davis,South,13,1253.2,16291.6,2023-11-27,d9d22b33-fcb2-4288-9afb-0f279f82d21a
4448,Monitor,Electronics,Anthony Stevens,South,14,1301.03,18214.42,2024-01-22,3ba14cf3-687f-4a3e-8584-788ba700dfd9
4449,Mouse,Accessories,Cindy Jordan,North,8,1849.75,14798.0,2023-07-01,0ba49023-1c7b-4a9a-bdc6-a5749acd5820
4450,Camera,Electronics,Tammy Klein,North,15,1225.22,18378.3,2025-04-28,f507e02f-0e70-4b4a-a274-7da6308bfa34
4451,Keyboard,Accessories,Seth Howell,North,5,577.18,2885.9,2025-03-12,583d5361-fff6-48b2-a609-661ae2cb2852
4452,Mouse,Accessories,James Noble,East,19,1103.1,20958.9,2025-02-21,3778dc49-dcc3-4673-ae15-ad34851d1185
4453,Smartphone,Electronics,Jeremy Clements,North,5,256.25,1281.25,2023-09-13,16627c07-b72c-4df3-8542-3e332622312c
4454,Smartphone,Electronics,Cindy Jordan,North,6,1620.58,9723.48,2023-05-22,2b1758d2-cbd2-4918-b8ea-525f5d4e42ff
4455,Tablet,Electronics,Jason Barrera,East,20,1614.55,32291.0,2023-11-13,eefc68b4-20a4-435b-89c4-69cfa299eaf0
4456,Printer,Electronics,Andrew King,West,18,884.52,15921.36,2023-11-06,4686f396-bab1-4981-b0d1-15d4c48c872f
4457,Tablet,Electronics,Anthony Stevens,West,5,467.09,2335.45,2023-10-17,f3b5e628-54c2-48ca-a3bc-bcfb727931e1
4458,Printer,Electronics,Nathaniel Crosby,North,17,1074.76,18270.92,2024-01-07,c605c057-d1b8-4624-afc1-75a93c7a3d4a
4459,Keyboard,Accessories,Robert Johnson,East,1,1046.79,1046.79,2025-04-05,efdefcc5-586d-43fe-baca-eef9ca49def2
4460,Monitor,Electronics,Anna Robertson,North,19,263.59,5008.21,2025-01-03,217499e5-f632-4c86-bc94-7c9c2a1ef7e7
4461,Laptop,Electronics,Lisa Bennett,East,20,1700.42,34008.4,2024-07-02,b685ea41-b4e3-417b-b3ec-927fcf05db21
4462,Headphones,Accessories,Ryan Hill,West,10,135.04,1350.4,2024-01-21,452f7394-8c1b-45c6-9537-9430cea2ea27
4463,Printer,Electronics,John Ball,South,13,1235.46,16060.98,2024-10-17,9c6327cc-fd5b-4e9b-989d-dd1d23e6ef69
4464,Headphones,Accessories,Megan Hopkins,East,8,593.27,4746.16,2024-01-25,7f1d5ea5-2266-4ac8-8d4f-6e38e90b659c
4465,Keyboard,Accessories,Taylor Hill,West,9,925.64,8330.76,2024-11-27,86e250c8-3bf7-40b3-a84a-dc7c76fbaf3c
4466,Laptop,Electronics,Taylor Hill,South,4,486.8,1947.2,2024-04-03,26339aad-5592-43f0-b9b3-1728c07a4401
4467,Tablet,Electronics,Tammy Klein,East,9,891.8,8026.2,2023-12-25,070b08dc-a971-491a-8bac-5b1c0cd8829a
4468,Headphones,Accessories,Kathryn Clark,North,6,178.54,1071.24,2023-10-14,9fa4bb43-c264-44ab-ab6b-dd4fa33f4af0
4469,Headphones,Accessories,Megan Hopkins,West,5,1739.13,8695.65,2025-01-27,ef74da13-82b7-4d95-b2ce-a9ad8edbe4f1
4470,Mouse,Accessories,Lisa Kirk,North,7,1534.66,10742.62,2024-05-11,a53dd379-96e6-4acc-87b3-d31e702b2d21
4471,Laptop,Electronics,Nathaniel Crosby,North,1,1119.66,1119.66,2023-11-03,2426d768-16ab-46ab-a1b2-273791fab191
4472,Printer,Electronics,Marc Downs,East,13,934.2,12144.6,2023-10-11,438414b5-17e9-43a6-b4c4-066cb9898f55
4473,Smartphone,Electronics,Jack Perry,North,1,1056.51,1056.51,2025-02-28,ce7a00eb-43f2-41d2-b791-27bc83c34f27
4474,Smartphone,Electronics,Samantha Smith,East,4,842.08,3368.32,2024-06-02,c35f167a-bd8e-4b95-af6e-1a06a3654f75
4475,Laptop,Electronics,Tracy Hodge,North,13,1157.05,15041.65,2024-11-19,1cb77028-f3f2-4afd-8579-66b17b3bb05a
4476,Headphones,Accessories,Marc Downs,South,16,443.01,7088.16,2024-06-21,faa74ff4-5448-4b52-9ade-ca3c850f8834
4477,Camera,Electronics,Ashley Thomas,West,20,137.22,2744.4,2024-09-23,b6e0dcca-2ff6-44a9-84ca-682670f1a842
4478,Laptop,Electronics,David Thornton,East,10,1109.49,11094.9,2025-04-27,58fcf314-199d-47a6-965b-db3a74c9ab32
4479,Smartphone,Electronics,Jennifer Wilson,West,16,1999.95,31999.2,2023-11-05,74913b07-c3ca-4416-bbab-0bcba4803962
4480,Printer,Electronics,Marc Downs,North,2,94.96,189.92,2023-10-23,3c0ab6ec-f466-4724-930e-dd355cd740d6
4481,Tablet,Electronics,Benjamin Heath,South,8,897.4,7179.2,2024-05-14,0da0a898-f868-400f-ad76-0b8d718ede1c
4482,Smartphone,Electronics,Seth Howell,South,15,210.84,3162.6,2024-11-30,e2cd6f57-f5a0-43c7-8e81-408fb6d02ee4
4483,Smartphone,Electronics,Ryan Hodge,North,11,230.31,2533.41,2025-02-23,e1e93644-3620-42e3-852e-61fb8e9d9d21
4484,Tablet,Electronics,Stephanie Munoz,East,9,692.97,6236.73,2024-11-29,70e9d37e-c7ee-47ec-bec6-c5b24d6132ec
4485,Headphones,Accessories,Jeffrey Bailey,East,5,1946.92,9734.6,2024-06-17,e1147bd5-08c4-4ffb-8c64-33615492d866
4486,Monitor,Electronics,Dr. Tracy Ritter,East,1,183.41,183.41,2024-10-11,1d73924f-099a-4938-8e2b-e972a45b90f4
4487,Monitor,Electronics,Cindy Jordan,South,9,855.1,7695.9,2024-01-24,e7324a45-ea9c-4e19-820b-2c5ed3ea6fc6
4488,Laptop,Electronics,Anna Robertson,East,13,1889.73,24566.49,2025-04-23,ae09b87b-97db-4829-bc0b-760f95af2077
4489,Keyboard,Accessories,Margaret Wilson,East,13,892.29,11599.77,2024-10-29,1b41b847-293e-4792-9064-52a52c10ef7f
4490,Headphones,Accessories,Kathryn Clark,North,4,164.19,656.76,2024-06-04,ae4eeaeb-dfd0-48df-9db3-d309b6c2539a
4491,Headphones,Accessories,Benjamin Heath,North,5,1427.36,7136.8,2023-09-19,a02d0055-9458-49e1-8d21-d08c76d3b17f
4492,Tablet,Electronics,Ryan Hill,South,5,1322.61,6613.05,2024-11-28,2f6532f4-bced-4643-ac9e-e93281d2994f
4493,Tablet,Electronics,Anna Robertson,East,1,341.12,341.12,2024-10-29,72d0ed5f-d3a8-4d99-b365-5457278e3ee3
4494,Printer,Electronics,Michael Morales,North,17,725.97,12341.49,2024-06-21,d0949a47-f6c8-420d-a3e7-e3e89fc19368
4495,Smartphone,Electronics,Lisa Bennett,East,11,1814.43,19958.73,2025-04-20,502a2d90-d938-4050-8bd3-83a0df26750b
4496,Camera,Electronics,Pamela Miranda,East,7,852.59,5968.13,2024-08-03,8da6f1fb-7f59-4385-966a-084e58a63f8a
4497,Headphones,Accessories,Pamela Miranda,East,15,83.92,1258.8,2024-09-23,3e7da34a-1c8c-403f-be99-dc8ccfe48723
4498,Keyboard,Accessories,Ryan Hill,South,20,234.67,4693.4,2024-04-22,bdc2d20c-ec01-4789-9d12-14728a2e5f32
4499,Tablet,Electronics,Amanda Mueller,East,4,1120.46,4481.84,2024-12-02,0d503057-0b80-4359-9c5e-ebd02abca14c
4500,Printer,Electronics,Kevin Farley,South,11,724.61,7970.71,2024-05-30,774c8c3c-3cf8-45c7-8159-149405ec3d7a
4501,Laptop,Electronics,Margaret Wilson,West,4,1772.57,7090.28,2024-03-11,1d624543-aba7-4b84-9a34-6f996cb8dcee
4502,Laptop,Electronics,Robert Johnson,South,8,157.99,1263.92,2024-09-06,880d01fd-1d00-4373-a526-127f960b2644
4503,Printer,Electronics,Tammy Klein,North,2,216.24,432.48,2024-10-10,c131c865-c30f-4f0f-8b8d-f3269cdeb3b1
4504,Tablet,Electronics,Marc Downs,South,15,219.0,3285.0,2025-03-02,55e57927-0808-44e2-9e44-328cce614730
4505,Smartphone,Electronics,Seth Howell,South,7,1968.04,13776.28,2023-09-03,b8214dae-bcad-46a9-8887-c2221a8327b1
4506,Headphones,Accessories,John Ball,West,3,734.15,2202.45,2023-09-09,b9edfea5-4f34-4de2-a686-ee90493a3c3e
4507,Headphones,Accessories,Tracy Hodge,East,18,1444.89,26008.02,2024-12-13,1125cc0c-0483-4628-aa43-cc555833c34f
4508,Laptop,Electronics,Lisa Bennett,West,14,1515.29,21214.06,2024-09-10,4bd5e042-6a57-4e35-9f62-c5e27bdc372d
4509,Monitor,Electronics,Amber Nixon,East,10,794.58,7945.8,2024-09-17,ab8de1a2-c03d-436e-8c1b-6a021a5d6171
4510,Laptop,Electronics,Amanda Alvarez,South,5,1958.02,9790.1,2024-07-06,b245c564-471d-42b8-a60b-a88ca43c23eb
4511,Printer,Electronics,Pamela Miranda,East,13,1659.17,21569.21,2024-09-11,c3f54d6d-0a49-4da9-8fd9-24f1f38071fe
4512,Laptop,Electronics,Angela Gutierrez,North,11,511.37,5625.07,2024-04-24,79e80adc-61fd-4725-8648-ef404ec7b14d
4513,Mouse,Accessories,Lisa Bennett,South,10,1009.05,10090.5,2023-10-21,973ffa53-ced4-4ae3-ac02-caa9934aea7d
4514,Headphones,Accessories,Andrew King,South,12,1138.75,13665.0,2023-09-09,acd6fb5e-cad6-4013-8a64-63b96a2101c6
4515,Printer,Electronics,Ryan Hill,West,14,1092.78,15298.92,2024-12-01,26442780-4809-46ed-9d27-0860acbb6ef6
4516,Headphones,Accessories,Cindy Jordan,North,5,1660.8,8304.0,2024-08-03,66401b45-636f-4e56-ad9b-6812f0ce4a01
4517,Headphones,Accessories,Jason Barrera,West,1,1043.31,1043.31,2023-07-10,d022cff3-03fb-4d57-8fde-06aa71e49f29
4518,Printer,Electronics,Kathryn Clark,West,12,1867.17,22406.04,2025-01-21,f588fb53-b1ba-4335-9374-fe90c745ce60
4519,Printer,Electronics,Michael Morales,South,9,1967.95,17711.55,2025-03-10,74b9f9e9-0218-4eb8-8779-86a1c93d462e
4520,Camera,Electronics,Tammy Klein,West,17,1719.71,29235.07,2024-06-26,3eb18120-9aa3-4b7e-be22-d008c77c6143
4521,Keyboard,Accessories,Jack Perry,East,16,960.81,15372.96,2023-08-10,ee4b8f43-5a63-42af-ade9-17f3d0f7b9e4
4522,Smartphone,Electronics,Antonio Ellis,South,19,167.17,3176.23,2024-02-10,2fa0fcd2-92f4-4f88-9909-54c4ccdf03ee
4523,Monitor,Electronics,Anna White MD,North,2,854.92,1709.84,2024-12-17,ea258689-fe55-43b4-ba70-db4b2826c96f
4524,Smartphone,Electronics,Taylor Hill,East,17,1152.97,19600.49,2023-12-29,99ffe8ea-57c3-481f-9afd-e2b25b9b6ee5
4525,Keyboard,Accessories,Michael Morales,South,8,660.75,5286.0,2024-07-17,7f70cce7-5d4f-4f9d-a170-15730f8bf5bb
4526,Keyboard,Accessories,Mary Coleman,East,2,649.12,1298.24,2024-07-27,69f79477-1769-44f8-8288-e0c1150505dc
4527,Printer,Electronics,Ashley Thomas,West,18,347.1,6247.8,2024-04-12,30972212-ee2e-4e96-b575-28d3c949a95a
4528,Smartphone,Electronics,Michael Morales,North,11,1591.73,17509.03,2024-03-31,2e68160f-7623-408d-800d-357243b06b28
4529,Printer,Electronics,Andrew King,East,6,745.99,4475.94,2024-06-28,26369421-8038-4aeb-8bb5-52b9a24b508c
4530,Headphones,Accessories,Tracy Hodge,West,9,1612.01,14508.09,2024-09-15,cd804bb3-5e2e-4ce5-82d1-5b8f1ae8fc0b
4531,Smartphone,Electronics,Amber Nixon,North,4,1357.63,5430.52,2024-07-07,e7f1997e-7e10-4ea6-976c-9bc768568086
4532,Camera,Electronics,Amber Nixon,South,18,1123.34,20220.12,2024-12-01,29799f95-68c4-4a3a-a93e-dc7ecfc59a75
4533,Tablet,Electronics,Michael Morales,West,8,54.92,439.36,2023-11-15,87e35832-30a1-41d6-9140-3be430353d7e
4534,Printer,Electronics,Pamela Miranda,East,8,707.86,5662.88,2025-02-13,18a66b0e-fc2b-48ef-87d1-56f06d8da46d
4535,Keyboard,Accessories,Taylor Hill,South,3,1080.06,3240.18,2023-11-18,494d7011-2539-4b1d-b9d9-8960ac3435d5
4536,Keyboard,Accessories,John Lamb,West,18,95.24,1714.32,2023-09-05,b176934c-5cb2-42fb-b71c-390cd8e7bb7b
4537,Printer,Electronics,Jason Barrera,East,1,727.27,727.27,2023-06-24,04b6d742-acf2-457e-a144-6d60e53fa49b
4538,Smartphone,Electronics,Angela Gutierrez,North,6,227.66,1365.96,2024-01-21,91de46d8-1ed9-44d1-9ece-ae7798ee1d3e
4539,Mouse,Accessories,Amanda Alvarez,South,9,210.41,1893.69,2024-12-08,843baadc-3b44-44cf-a311-5312cc760e45
4540,Headphones,Accessories,Marc Downs,North,4,1431.05,5724.2,2023-09-20,f40f1e9a-b8dc-4295-9f0c-318c8411caac
4541,Laptop,Electronics,Amanda Alvarez,West,1,1656.4,1656.4,2024-04-24,0c4000b4-a99c-40ba-ba22-c651fadf34f7
4542,Monitor,Electronics,Lisa Bennett,South,4,1441.38,5765.52,2025-02-11,47d28110-f8a6-436f-9f48-949a9838e15d
4543,Tablet,Electronics,Jeremy Clements,North,2,445.14,890.28,2023-08-18,ef8821b4-88b5-41b4-a066-b34843df2f0d
4544,Laptop,Electronics,James Noble,South,4,1209.62,4838.48,2025-04-28,f734c245-ec2a-4631-a934-48a226790bc3
4545,Tablet,Electronics,John Lamb,North,3,224.46,673.38,2024-04-26,feb3b9f6-d337-4a3e-8813-4ce60ecdba3d
4546,Keyboard,Accessories,Lance Chavez,North,7,630.74,4415.18,2025-04-09,5b745f50-f270-4419-b5ed-c19468760b83
4547,Camera,Electronics,Samantha Smith,South,4,1512.91,6051.64,2024-12-05,8d3a6387-9140-4cac-a8b1-86ea9f1dc6af
4548,Camera,Electronics,Ashley Thomas,North,19,1654.14,31428.66,2024-06-19,da0e361a-93ba-4e74-845e-418572982961
4549,Tablet,Electronics,Tammy Klein,North,4,1775.02,7100.08,2024-10-20,a1474954-3e1b-4de8-9dd8-58a1450aa44d
4550,Printer,Electronics,Michael Morales,East,20,1956.65,39133.0,2024-10-03,9f0ece0b-c6c1-472f-b151-01ff6235c547
4551,Laptop,Electronics,Seth Howell,East,4,1184.58,4738.32,2023-07-25,8ca99a7b-3cd6-4635-a938-57b3c4745c4f
4552,Keyboard,Accessories,Dr. Tracy Ritter,West,17,690.88,11744.96,2024-10-29,9bf95eff-561e-4516-bd6c-94ad91b928a7
4553,Mouse,Accessories,John Montoya,North,3,451.76,1355.28,2023-08-17,764de321-c31f-4193-89f7-008a8e48553f
4554,Camera,Electronics,Lisa Kirk,South,11,1083.71,11920.81,2025-02-12,56a51a48-905d-4a67-99ae-7ef4035d1bf4
4555,Smartphone,Electronics,Tracy Hodge,West,6,1138.32,6829.92,2025-04-25,dd5947e9-47d9-41e2-bb18-010b54771da7
4556,Camera,Electronics,Ryan Hodge,North,16,318.32,5093.12,2024-07-18,3abed3fd-58df-47cf-afd1-0cd7794427d0
4557,Camera,Electronics,Lucas Li,North,8,962.5,7700.0,2024-08-27,65dfb295-c6e7-42d6-9d7c-01169b2fdadf
4558,Printer,Electronics,Angela Gutierrez,West,1,1127.42,1127.42,2023-12-01,5f4d8f02-ff02-4f3d-b1ec-5d2a9dd1bfbd
4559,Tablet,Electronics,Samantha Smith,West,5,303.07,1515.35,2024-01-18,3b985ecf-c31e-41a7-a520-878190ae4c82
4560,Monitor,Electronics,Anthony Stevens,West,9,988.19,8893.71,2023-12-15,3492b784-8c86-458d-bd35-f24499fdefc1
4561,Smartphone,Electronics,David Thornton,South,16,710.75,11372.0,2024-05-02,e50243c0-e20b-4659-ad36-abac3579d08f
4562,Monitor,Electronics,Lance Chavez,West,14,1141.33,15978.62,2023-08-12,737c19d9-c42d-47a0-a9c0-cb693dd7560f
4563,Smartphone,Electronics,John Montoya,South,10,1116.71,11167.1,2023-12-14,db861760-f217-4005-a9b7-3b2ea58a6600
4564,Tablet,Electronics,Anna White MD,East,15,1740.91,26113.65,2023-05-20,6fc86407-478e-4647-a0a6-8cb82cbf85cb
4565,Tablet,Electronics,Lance Chavez,North,6,1320.1,7920.6,2024-12-17,d10d214f-b2ee-417d-b84b-2d73be1c0bd0
4566,Keyboard,Accessories,Megan Hopkins,South,7,1758.86,12312.02,2024-03-25,867ff85d-ea25-4722-8c83-b9bfc0e927fd
4567,Headphones,Accessories,Jerry Martin,North,13,1190.91,15481.83,2024-10-16,035208c8-afa6-41ec-a8a8-f9d7837ff675
4568,Printer,Electronics,Lucas Li,West,18,737.2,13269.6,2024-11-20,a5408638-1da6-48eb-bfc7-2a234af1521d
4569,Camera,Electronics,Andrew King,West,16,88.85,1421.6,2024-06-03,7e25d750-70ea-4ede-a49a-4bdb26583f43
4570,Camera,Electronics,Anthony Stevens,East,3,902.01,2706.03,2024-03-03,11418a33-2362-497e-b337-54fe5cad4bc3
4571,Smartphone,Electronics,Marc Downs,East,5,224.41,1122.05,2023-08-04,4a2cd2e4-cb33-4b7d-b074-3318758e2760
4572,Laptop,Electronics,Ashley Thomas,North,14,1794.57,25123.98,2024-10-07,be00b4ab-0fc4-4c8a-b2d5-fd6652c62128
4573,Headphones,Accessories,Jeremy Clements,North,1,986.67,986.67,2024-10-24,3f6d96ab-947f-44cd-8ab7-689e9d698c88
4574,Laptop,Electronics,Mary Coleman,South,12,140.52,1686.24,2024-02-08,cd58c07a-1a60-45c2-94e6-20904ba2cf25
4575,Tablet,Electronics,Amber Nixon,East,6,600.04,3600.24,2024-09-17,cdde7b5a-0cd6-4935-a5b2-01c70135bb7e
4576,Monitor,Electronics,James Noble,North,20,1099.48,21989.6,2024-02-22,121dbd0e-82c3-473e-a6ac-521467dea05d
4577,Monitor,Electronics,John Ball,South,10,1106.57,11065.7,2024-11-01,e3975c5e-51c3-4fb4-9127-a02c4f0efb40
4578,Keyboard,Accessories,Taylor Hill,North,8,95.99,767.92,2023-09-17,b81ae071-4707-495a-a640-b727b232c238
4579,Keyboard,Accessories,Angela Gutierrez,West,20,1628.27,32565.4,2023-10-22,616a2fe9-f0d8-4a68-afb1-1654c0e0d520
4580,Smartphone,Electronics,John Montoya,East,8,141.36,1130.88,2025-04-02,243fdc6f-5b4b-4652-8234-14ea971e6ef7
4581,Smartphone,Electronics,Anna White MD,North,13,978.73,12723.49,2023-12-17,8bb34568-f131-40b3-abf3-d50878a415ce
4582,Mouse,Accessories,Jeffrey Bailey,West,10,838.35,8383.5,2023-12-17,6a8c67f9-f511-4532-9ac0-ad43b1d071cf
4583,Monitor,Electronics,Pamela Miranda,East,8,654.22,5233.76,2024-05-07,b4867557-0899-4ca5-a2ea-11bd35ab2506
4584,Smartphone,Electronics,Ryan Hill,North,11,83.3,916.3,2023-07-10,6af5b73c-491e-4d60-aa31-a777e9f540d4
4585,Smartphone,Electronics,Jeffrey Bailey,East,16,870.19,13923.04,2024-04-07,ebb02b68-77ac-4e04-959c-3a11777be528
4586,Headphones,Accessories,Lisa Bennett,West,4,674.11,2696.44,2023-08-16,994adad8-1575-4a26-92ff-0273306e9dfa
4587,Monitor,Electronics,Jennifer Wilson,East,11,1501.7,16518.7,2025-04-16,f61339a1-bbbf-4d63-81ca-5e31dde56dc1
4588,Smartphone,Electronics,Amanda Mueller,North,15,1819.83,27297.45,2023-12-26,1e06b41d-7d95-4d78-bd7b-f60b4970892e
4589,Mouse,Accessories,Angela Gutierrez,South,8,1204.94,9639.52,2025-01-13,46f12f34-2e16-4afc-bb6a-bc385d14260c
4590,Camera,Electronics,Taylor Hill,North,11,756.45,8320.95,2024-05-02,3c6f8b8a-b407-4acd-b27a-19144288c592
4591,Headphones,Accessories,Jeremy Clements,North,20,950.63,19012.6,2023-07-11,6f8cc742-8690-478b-813e-56174765a31a
4592,Monitor,Electronics,Seth Howell,West,1,349.34,349.34,2024-12-07,319b4de7-bdfc-491d-9a79-91e42eca23fe
4593,Keyboard,Accessories,Elizabeth Hill,East,9,874.56,7871.04,2023-07-28,927a2114-f88e-47ba-9b64-4ac98bb5831a
4594,Camera,Electronics,Robert Johnson,South,2,748.3,1496.6,2024-01-02,d37cb088-0667-4972-8301-4aa26df94cb7
4595,Camera,Electronics,Angela Gutierrez,North,15,446.97,6704.55,2024-12-11,0fd5c46b-2357-43f3-a1b9-65f8cb98781c
4596,Tablet,Electronics,Robert Johnson,North,12,799.33,9591.96,2024-03-21,16b5bc6b-1f38-41c0-8153-7be604bdcc35
4597,Keyboard,Accessories,Jeffrey Bailey,West,18,1990.07,35821.26,2024-10-31,003aac10-90bc-43a5-b97f-658e5e368b05
4598,Monitor,Electronics,Jeffrey Davis,North,7,240.52,1683.64,2023-11-21,302c7920-b45e-44e4-b8d1-2be372f50495
